SNPID	CHR	POS	BF	LNBF	SEGNUMBER	LOCUS	islet_atac
rs117221342	chr15	62166766	0.06164	-2.78644426853022	4	C2CD4B	0
rs6494299	chr15	62167017	-0.76335	-0.270038637279186	4	C2CD4B	0
chr15:62167050	chr15	62167050	-0.16217	-1.81911011125085	4	C2CD4B	0
rs117369028	chr15	62167254	-0.28099	-1.26943619747024	4	C2CD4B	0
rs192754854	chr15	62167582	-0.02909	-3.53736080647503	4	C2CD4B	0
rs12708469	chr15	62167897	-0.53241	-0.630341409767554	4	C2CD4B	0
rs150496964	chr15	62168261	-0.50564	-0.68193032535478	4	C2CD4B	0
rs12902092	chr15	62168292	-0.7596	-0.274963300044006	4	C2CD4B	0
rs34589937	chr15	62168395	-0.88012	-0.127697017170197	4	C2CD4B	0
rs11071634	chr15	62169072	-0.49852	-0.696111570023961	4	C2CD4B	0
rs149307561	chr15	62169232	-0.28482	-1.25589787719086	4	C2CD4B	0
rs12902409	chr15	62169520	-0.49672	-0.6997287919255	4	C2CD4B	0
rs12708470	chr15	62169687	-0.79269	-0.232323054331503	4	C2CD4B	0
rs149927158	chr15	62169724	0.27614	-1.28684729549413	4	C2CD4B	0
rs4775447	chr15	62170347	-0.48752	-0.718423963744738	4	C2CD4B	0
chr15:62170396:I	chr15	62170396	-0.87828	-0.129789829581001	4	C2CD4B	0
chr15:62170592:I	chr15	62170592	0.08047	-2.5198708348241	4	C2CD4B	0
rs111564776	chr15	62171130	-0.61799	-0.481283002885137	4	C2CD4B	0
rs151238175	chr15	62171475	-0.24664	-1.39982549540424	4	C2CD4B	1
rs1981916	chr15	62171479	-0.90853	-0.0959273702271562	4	C2CD4B	1
rs1981917	chr15	62171906	-0.90347	-0.101512373706992	4	C2CD4B	0
rs4283171	chr15	62172384	-0.89242	-0.113818405200218	4	C2CD4B	1
rs1364809	chr15	62172398	-0.5705	-0.561242109680007	4	C2CD4B	1
rs2414755	chr15	62172429	-0.89242	-0.113818405200218	4	C2CD4B	1
rs182222907	chr15	62172558	-0.08667	-2.44564747583588	4	C2CD4B	1
rs16944673	chr15	62172609	-0.36054	-1.02015237140825	4	C2CD4B	1
rs12901055	chr15	62172907	-0.89177	-0.114547027184151	4	C2CD4B	0
rs3809516	chr15	62172977	-0.57194	-0.558721188209111	4	C2CD4B	0
rs3809517	chr15	62172985	-0.50915	-0.675012610364463	4	C2CD4B	0
rs186646715	chr15	62172996	0.31326	-1.16072176233162	4	C2CD4B	0
rs191856910	chr15	62173485	0.05413	-2.91636671817325	4	C2CD4B	0
rs190649048	chr15	62174258	-0.47718	-0.739861500785038	4	C2CD4B	0
rs143946344	chr15	62174295	0.31355	-1.15979644199311	4	C2CD4B	0
rs62009077	chr15	62174398	-0.3142	-1.15772555316062	4	C2CD4B	0
rs16944676	chr15	62174401	-0.49676	-0.699648266902305	4	C2CD4B	0
rs17271207	chr15	62174412	-0.30198	-1.19739448896581	4	C2CD4B	0
rs72747867	chr15	62174496	-0.8097	-0.211091470290068	4	C2CD4B	0
rs146283617	chr15	62174719	-0.03244	-3.42836304973493	4	C2CD4B	0
rs17303915	chr15	62174894	-0.89165	-0.114681600083615	4	C2CD4B	0
rs12442506	chr15	62175003	-0.57063	-0.561014265349278	4	C2CD4B	0
rs12442569	chr15	62175134	-0.55978	-0.580211429584383	4	C2CD4B	0
rs12915825	chr15	62175636	-0.89282	-0.113370286172307	4	C2CD4B	0
rs12916268	chr15	62175642	-0.89401	-0.112038318188856	4	C2CD4B	0
rs12902859	chr15	62177165	-0.89957	-0.105838407607774	4	C2CD4B	0
rs72747868	chr15	62177926	-0.57735	-0.549306610584272	4	C2CD4B	1
rs149205425	chr15	62178078	-0.41395	-0.882010085397322	4	C2CD4B	1
rs150121611	chr15	62178679	-0.52548	-0.64344314838083	4	C2CD4B	0
rs12439719	chr15	62178695	-0.88312	-0.124294187272041	4	C2CD4B	0
chr15:62179333:D	chr15	62179333	-0.57806	-0.54807760946888	4	C2CD4B	0
rs148677483	chr15	62179806	0.10549	-2.24913911728842	4	C2CD4B	0
rs72747869	chr15	62180514	-0.66294	-0.411070790628998	4	C2CD4B	0
rs12185103	chr15	62181291	-0.8954	-0.110484733175272	4	C2CD4B	0
rs11071635	chr15	62181508	-0.78234	-0.245465850318701	4	C2CD4B	0
rs72747870	chr15	62182198	-0.74678	-0.291984648605161	4	C2CD4B	0
rs62009078	chr15	62183043	-0.88339	-0.123988499784166	4	C2CD4B	0
rs62009079	chr15	62183102	-0.31165	-1.16587451572728	4	C2CD4B	0
rs189145494	chr15	62183466	-0.16236	-1.81793918701144	4	C2CD4B	0
rs35559361	chr15	62183517	-0.88389	-0.123422658476235	4	C2CD4B	0
chr15:62183519:I	chr15	62183519	-0.30495	-1.18760745023967	4	C2CD4B	0
rs13379947	chr15	62184801	-0.89942	-0.106005167845849	4	C2CD4B	0
rs11634516	chr15	62184912	-0.73248	-0.311319242217935	4	C2CD4B	0
rs11629741	chr15	62184982	-0.89205	-0.114233094161425	4	C2CD4B	0
rs148729733	chr15	62185160	-0.49476	-0.703682482475328	4	C2CD4B	0
rs117069473	chr15	62185272	-0.62738	-0.466202861323715	4	C2CD4B	0
chr15:62185482:D	chr15	62185482	-0.48386	-0.725959670306496	4	C2CD4B	0
chr15:62185722:I	chr15	62185722	-0.49589	-0.701401151046291	4	C2CD4B	0
rs146595986	chr15	62185867	-0.56404	-0.572630108013108	4	C2CD4B	0
rs34796280	chr15	62185879	-0.888	-0.118783535989967	4	C2CD4B	0
rs115818635	chr15	62186037	0.07033	-2.65455682866221	4	C2CD4B	0
rs62009082	chr15	62186242	-0.89286	-0.113325485312123	4	C2CD4B	0
rs12908182	chr15	62186447	-0.67599	-0.391576995947997	4	C2CD4B	0
rs71411468	chr15	62186713	-0.89617	-0.109625151861216	4	C2CD4B	0
rs72747874	chr15	62186749	-0.59125	-0.525516339175994	4	C2CD4B	0
chr15:62186761:I	chr15	62186761	-0.20096	-1.6046493957023	4	C2CD4B	0
rs187513441	chr15	62186763	-0.07851	-2.54452927377197	4	C2CD4B	0
rs71411469	chr15	62186765	-0.89219	-0.114076164600057	4	C2CD4B	0
rs75069122	chr15	62186930	0.07075	-2.64860274245879	4	C2CD4B	0
rs28814609	chr15	62187029	-0.30858	-1.17577414996726	4	C2CD4B	0
rs185631002	chr15	62187394	0.23127	-1.46416941984286	4	C2CD4B	0
rs77862848	chr15	62187711	-0.44116	-0.818347657544191	4	C2CD4B	0
rs140763412	chr15	62188212	-0.33784	-1.08518286835645	4	C2CD4B	0
rs11071636	chr15	62188575	-0.8208	-0.197475804565632	4	C2CD4B	0
rs186619770	chr15	62188965	-0.56267	-0.575061968341276	4	C2CD4B	0
rs191818422	chr15	62189386	-0.04028	-3.21190021113178	4	C2CD4B	0
rs12901247	chr15	62189432	-0.77727	-0.251967498627787	4	C2CD4B	0
rs4775448	chr15	62189934	-0.70206	-0.353736408523215	4	C2CD4B	0
rs142758647	chr15	62190101	-0.41871	-0.870576722793474	4	C2CD4B	0
rs185109161	chr15	62190115	-0.59102	-0.525905421201084	4	C2CD4B	0
rs146164752	chr15	62190133	-0.57137	-0.559718293188907	4	C2CD4B	0
rs75917862	chr15	62191654	-0.57033	-0.561540138310492	4	C2CD4B	0
rs4775450	chr15	62192060	-0.16802	-1.78367225904544	4	C2CD4B	0
chr15:62192069:D	chr15	62192069	-0.39857	-0.919872137457853	4	C2CD4B	0
rs181376899	chr15	62192216	-0.56763	-0.566285480970358	4	C2CD4B	0
rs185796150	chr15	62192557	-0.47578	-0.742799716465017	4	C2CD4B	0
rs142129652	chr15	62193114	-0.94225	-0.0594846468348922	4	C2CD4B	0
rs74479408	chr15	62193753	-0.7198	-0.328781883337207	4	C2CD4B	0
rs186784482	chr15	62193994	-0.46707	-0.761276139612444	4	C2CD4B	0
rs75762752	chr15	62194263	-0.88478	-0.122416252447841	4	C2CD4B	0
rs71411471	chr15	62194305	-0.90001	-0.105349404608443	4	C2CD4B	0
rs12437684	chr15	62194384	-0.94653	-0.0549526131139806	4	C2CD4B	0
rs145582500	chr15	62194561	0.04524	-3.09577362773422	4	C2CD4B	0
rs7402374	chr15	62194842	-0.53581	-0.623975658365315	4	C2CD4B	0
rs117148762	chr15	62195112	-0.08144	-2.50788872617992	4	C2CD4B	0
rs186752028	chr15	62195441	-0.39542	-0.927806787835403	4	C2CD4B	0
chr15:62195623:I	chr15	62195623	-0.54835	-0.600841509775919	4	C2CD4B	0
rs58379489	chr15	62196059	-0.23118	-1.46455865111602	4	C2CD4B	0
rs12439330	chr15	62196263	-0.48328	-0.727159083151651	4	C2CD4B	0
rs36056548	chr15	62196386	-0.89098	-0.115433298452372	4	C2CD4B	0
rs34516157	chr15	62196395	-0.55331	-0.59183685586348	4	C2CD4B	0
rs184284123	chr15	62196542	-0.24121	-1.42208735561871	4	C2CD4B	0
rs189589656	chr15	62196772	-0.44423	-0.81141283265691	4	C2CD4B	0
rs62009102	chr15	62197361	-0.31469	-1.15616725171154	4	C2CD4B	0
rs142234139	chr15	62197511	-0.08965	-2.411842078931	4	C2CD4B	0
rs4774425	chr15	62197616	-0.35001	-1.04979355347826	4	C2CD4B	0
rs116847352	chr15	62198300	-0.01863	-3.98298209436864	4	C2CD4B	0
rs11631970	chr15	62198564	-0.82226	-0.195698632235632	4	C2CD4B	0
rs141281769	chr15	62198588	-0.07872	-2.54185802623814	4	C2CD4B	0
rs143841098	chr15	62198993	0.25271	-1.37551269275521	4	C2CD4B	0
rs188496041	chr15	62199100	-0.16998	-1.77207449591166	4	C2CD4B	0
chr15:62199248:I	chr15	62199248	-0.16484	-1.80277997251152	4	C2CD4B	0
rs28413840	chr15	62199342	-0.51759	-0.658571855920255	4	C2CD4B	0
rs147291375	chr15	62199411	-0.18804	-1.67110057282621	4	C2CD4B	0
rs9920256	chr15	62199580	-0.28313	-1.26184912285663	4	C2CD4B	0
rs184543145	chr15	62199641	-0.16319	-1.81284011283929	4	C2CD4B	0
rs12441358	chr15	62199911	-0.55318	-0.592071833135029	4	C2CD4B	0
rs184969901	chr15	62199939	-0.16292	-1.81449599620193	4	C2CD4B	0
rs12907534	chr15	62200595	-0.88767	-0.119155226680016	4	C2CD4B	0
rs149663645	chr15	62200597	-0.48805	-0.717337419361163	4	C2CD4B	0
rs144616531	chr15	62200600	-0.12637	-2.06854116721155	4	C2CD4B	0
rs188411400	chr15	62200736	-0.23821	-1.43460264141401	4	C2CD4B	0
rs78469900	chr15	62200951	0.15425	-1.86918061619664	4	C2CD4B	0
rs185672845	chr15	62201411	-0.3322	-1.10201808180294	4	C2CD4B	0
rs189500330	chr15	62201444	0.35176	-1.04480615410958	4	C2CD4B	0
rs182351890	chr15	62201627	0.00902	-4.7083109449076	4	C2CD4B	0
rs35607089	chr15	62201772	-0.88688	-0.120045593310642	4	C2CD4B	0
rs34435758	chr15	62201996	-0.88668	-0.12027112839358	4	C2CD4B	0
rs150390511	chr15	62202040	-0.36393	-1.0107937375312	4	C2CD4B	0
rs12915295	chr15	62202118	-0.97341	-0.0269499083665986	4	C2CD4B	0
rs79855776	chr15	62202277	-0.73708	-0.305058844515477	4	C2CD4B	0
rs10851704	chr15	62202482	-0.63346	-0.456558422493049	4	C2CD4B	0
rs10851705	chr15	62202638	-0.67637	-0.39101501539548	4	C2CD4B	0
rs80310505	chr15	62202722	-0.40574	-0.902042718608954	4	C2CD4B	0
rs190956898	chr15	62202799	-0.27225	-1.30103451716907	4	C2CD4B	0
rs72747879	chr15	62202848	-0.7259	-0.320343014691342	4	C2CD4B	0
rs75101458	chr15	62202949	-0.2312	-1.46447214218391	4	C2CD4B	0
rs4775451	chr15	62203080	-0.67064	-0.399522798652535	4	C2CD4B	0
rs182467307	chr15	62203108	-0.51583	-0.661978025147916	4	C2CD4B	0
rs78579533	chr15	62203878	-0.39676	-0.924423715104344	4	C2CD4B	0
rs12906423	chr15	62203884	-0.89255	-0.113672744488576	4	C2CD4B	0
rs183050606	chr15	62203889	-0.16022	-1.83120740819517	4	C2CD4B	0
rs115869241	chr15	62204043	-0.29058	-1.23587635333894	4	C2CD4B	0
rs11637606	chr15	62204714	-0.88882	-0.117860538659664	4	C2CD4B	0
rs35984535	chr15	62204946	-0.88761	-0.119222821650975	4	C2CD4B	0
rs28718088	chr15	62204964	-0.24625	-1.40140799892994	4	C2CD4B	0
rs7174017	chr15	62205005	-0.95056	-0.0507039943747058	4	C2CD4B	0
rs28373613	chr15	62205088	-0.81625	-0.203034598391496	4	C2CD4B	0
rs75685403	chr15	62205109	-0.7379	-0.303946964917816	4	C2CD4B	0
rs192745740	chr15	62205111	-0.14166	-1.95432545865666	4	C2CD4B	0
rs12911303	chr15	62205143	-0.40859	-0.895043070711124	4	C2CD4B	0
rs184139743	chr15	62205180	-0.15773	-1.84687056848275	4	C2CD4B	0
rs187017788	chr15	62205356	-0.1853	-1.68577914569082	4	C2CD4B	0
rs78072007	chr15	62205758	-0.35694	-1.03018757855427	4	C2CD4B	0
chr15:62205825:D	chr15	62205825	-0.73759	-0.304367164315388	4	C2CD4B	0
rs77730888	chr15	62205898	-0.37335	-0.985238961500426	4	C2CD4B	0
rs151045580	chr15	62206028	-0.19996	-1.60963793243677	4	C2CD4B	0
rs62009106	chr15	62206671	-0.89128	-0.115096647231076	4	C2CD4B	0
rs143487448	chr15	62206916	-0.74129	-0.299363367225641	4	C2CD4B	0
rs117180376	chr15	62207069	-0.76579	-0.266847298263952	4	C2CD4B	0
rs4286060	chr15	62207074	-0.89149	-0.114861058791769	4	C2CD4B	0
rs117238086	chr15	62207266	-0.80526	-0.216590072344368	4	C2CD4B	0
rs4541010	chr15	62207619	-0.87451	-0.134091549483086	4	C2CD4B	0
rs62009107	chr15	62207650	-0.3189	-1.14287770496613	4	C2CD4B	0
rs34435223	chr15	62207835	-0.64864	-0.432877415718502	4	C2CD4B	0
rs72747885	chr15	62207911	-0.34399	-1.06714269179871	4	C2CD4B	0
rs7177538	chr15	62208588	-0.73744	-0.304570550009939	4	C2CD4B	1
rs147956938	chr15	62209441	-0.28836	-1.24354557944576	4	C2CD4B	0
rs72747887	chr15	62210010	-0.75892	-0.275858908986204	4	C2CD4B	0
rs11071639	chr15	62210274	-0.57659	-0.550623836973666	4	C2CD4B	0
rs11071640	chr15	62210504	-0.88077	-0.126958754099224	4	C2CD4B	0
rs4775452	chr15	62210575	-0.71553	-0.334731752143442	4	C2CD4B	0
rs4774426	chr15	62210943	-0.73877	-0.302768637870252	4	C2CD4B	0
rs188231933	chr15	62211083	-0.40976	-0.892183656530922	4	C2CD4B	0
rs963023	chr15	62211390	-0.73828	-0.303432122543046	4	C2CD4B	0
rs963024	chr15	62211450	-0.82514	-0.192202210074661	4	C2CD4B	0
rs12911564	chr15	62211976	-0.87324	-0.135544846835142	4	C2CD4B	0
rs74347726	chr15	62212005	-0.73833	-0.303364399853888	4	C2CD4B	0
rs115481870	chr15	62212298	-0.29165	-1.23220082578249	4	C2CD4B	0
rs139993005	chr15	62212770	-0.09332	-2.37172083182891	4	C2CD4B	0
rs17238189	chr15	62212781	-0.73905	-0.302389701324055	4	C2CD4B	0
rs117370162	chr15	62213522	-0.40514	-0.903522592596477	4	C2CD4B	0
rs62009108	chr15	62213535	-0.32372	-1.12787633435464	4	C2CD4B	0
rs11635569	chr15	62213597	-0.82049	-0.197853556216695	4	C2CD4B	0
rs7164933	chr15	62213933	-0.57315	-0.556607816421118	4	C2CD4B	0
rs183848736	chr15	62214019	0.03258	-3.42405667580824	4	C2CD4B	0
rs78530361	chr15	62214265	-0.07092	-2.64620279777613	4	C2CD4B	0
rs77733354	chr15	62214503	0.13555	-1.99841470303746	4	C2CD4B	0
rs12907567	chr15	62214607	-0.88843	-0.118299418959295	4	C2CD4B	0
rs140232275	chr15	62215067	-0.20523	-1.58362397754112	4	C2CD4B	0
rs34853395	chr15	62215223	-0.88213	-0.125415841546273	4	C2CD4B	0
rs144005660	chr15	62215685	-0.43516	-0.832041499429255	4	C2CD4B	0
rs72747891	chr15	62215709	-0.44497	-0.809748414818776	4	C2CD4B	0
rs9920006	chr15	62216582	-0.36619	-1.00460295459683	4	C2CD4B	0
rs117831769	chr15	62216805	-0.58111	-0.542815211307105	4	C2CD4B	0
chr15:62216969:I	chr15	62216969	-0.89326	-0.112877587067115	4	C2CD4B	0
rs182222882	chr15	62217262	-0.14127	-1.95708232605856	4	C2CD4B	0
rs72747892	chr15	62217352	-0.54334	-0.610020003986063	4	C2CD4B	0
rs4775453	chr15	62217391	-0.89639	-0.109379692851638	4	C2CD4B	0
rs150693878	chr15	62217522	-0.3257	-1.12177856669995	4	C2CD4B	0
rs77585482	chr15	62217641	-0.89291	-0.113269487059254	4	C2CD4B	0
rs188777722	chr15	62217894	-0.29346	-1.22601393520282	4	C2CD4B	0
rs118100937	chr15	62217962	-0.15482	-1.86549212720557	4	C2CD4B	0
rs116895072	chr15	62218114	-0.31961	-1.14065377646812	4	C2CD4B	0
rs182883928	chr15	62218322	-0.10871	-2.21907149276623	4	C2CD4B	0
rs187904763	chr15	62218328	-0.26286	-1.33613370792828	4	C2CD4B	0
rs79650274	chr15	62218374	-0.6552	-0.422814746443277	4	C2CD4B	0
rs117532109	chr15	62218380	-0.39572	-0.927048388527115	4	C2CD4B	0
rs10459634	chr15	62218689	-0.72847	-0.316808834702711	4	C2CD4B	0
rs189100713	chr15	62218819	-0.15879	-1.84017270444413	4	C2CD4B	0
rs9788739	chr15	62218872	-0.73328	-0.310227658221323	4	C2CD4B	0
rs28440175	chr15	62218992	-0.3397	-1.0796924038156	4	C2CD4B	0
rs62009109	chr15	62219231	-0.89226	-0.11399770905349	4	C2CD4B	0
rs75341202	chr15	62219337	-0.52036	-0.653234399248779	4	C2CD4B	0
rs138348989	chr15	62220144	-0.24511	-1.40604818960675	4	C2CD4B	0
rs7180572	chr15	62220183	-0.8052	-0.216664585216501	4	C2CD4B	0
rs190699660	chr15	62220230	-0.34052	-1.07728141796628	4	C2CD4B	0
rs144215217	chr15	62220591	-0.29847	-1.20908585371276	4	C2CD4B	0
rs11637967	chr15	62220616	-0.93598	-0.0661611702542012	4	C2CD4B	0
rs148713408	chr15	62220772	-0.52482	-0.644699932322319	4	C2CD4B	0
rs73430416	chr15	62221002	-0.3219	-1.13351434067737	4	C2CD4B	0
rs17271235	chr15	62221468	-0.69342	-0.366119402766732	4	C2CD4B	0
rs16944686	chr15	62221510	-0.52149	-0.651065180180578	4	C2CD4B	0
rs34486946	chr15	62221554	-0.8796	-0.128288020301531	4	C2CD4B	0
rs72747895	chr15	62221679	-0.73635	-0.306049729809966	4	C2CD4B	0
rs34997975	chr15	62222186	-0.86233	-0.148117250952941	4	C2CD4B	0
rs149032941	chr15	62222433	0.15498	-1.86445920264633	4	C2CD4B	1
rs181978883	chr15	62222491	0.22501	-1.4916104333209	4	C2CD4B	1
rs72747896	chr15	62222547	-0.73857	-0.303039394772823	4	C2CD4B	1
rs9788670	chr15	62223273	-0.859	-0.151986356997882	4	C2CD4B	0
rs78071599	chr15	62223303	-0.37904	-0.970113538571662	4	C2CD4B	0
rs12439027	chr15	62223698	-0.73631	-0.306104053279076	4	C2CD4B	0
rs2162064	chr15	62223749	-0.61152	-0.491807617930229	4	C2CD4B	0
rs141340125	chr15	62223936	-0.42352	-0.859154540503346	4	C2CD4B	0
rs2113935	chr15	62224093	-0.56578	-0.569549968919001	4	C2CD4B	0
rs150213751	chr15	62224573	-0.51043	-0.672501771249415	4	C2CD4B	0
rs117437945	chr15	62224588	-0.23533	-1.44676649456327	4	C2CD4B	0
rs12439934	chr15	62224613	-0.97269	-0.0276898498216633	4	C2CD4B	0
rs114892389	chr15	62224726	-0.02114	-3.85658829854005	4	C2CD4B	0
rs114503497	chr15	62224747	0.08535	-2.46099482974169	4	C2CD4B	0
rs139733531	chr15	62224952	-0.53211	-0.630905044096532	4	C2CD4B	0
rs139468843	chr15	62225980	-0.37124	-0.990906525254945	4	C2CD4B	0
rs180757709	chr15	62226085	-0.42125	-0.864528797315566	4	C2CD4B	0
rs144155374	chr15	62226096	-0.17432	-1.74686258834577	4	C2CD4B	0
rs17271249	chr15	62226223	-0.03452	-3.36621641276691	4	C2CD4B	0
rs112236709	chr15	62226423	0.066	-2.71810053695571	4	C2CD4B	0
rs8030161	chr15	62226688	-0.73575	-0.306864891868555	4	C2CD4B	0
rs17303968	chr15	62227286	-0.83604	-0.179078820152109	4	C2CD4B	0
rs17238210	chr15	62227395	-0.7455	-0.293700144777344	4	C2CD4B	0
rs12232347	chr15	62227701	-0.73463	-0.308388307878848	4	C2CD4B	1
rs116897483	chr15	62227746	-0.2725	-1.30011666487884	4	C2CD4B	1
rs149084668	chr15	62227799	-0.12545	-2.07584800616971	4	C2CD4B	1
rs957348	chr15	62227899	-0.87974	-0.128128869710633	4	C2CD4B	1
rs189808884	chr15	62227933	-0.15422	-1.86937512457732	4	C2CD4B	1
rs2042609	chr15	62228089	-0.04832	-3.02990972535558	4	C2CD4B	1
rs182099187	chr15	62228092	-0.30154	-1.19885260163136	4	C2CD4B	0
rs10519144	chr15	62228308	-0.73358	-0.309818621225042	4	C2CD4B	1
rs141959092	chr15	62228374	-0.39931	-0.918017221399856	4	C2CD4B	1
rs17271256	chr15	62228592	-0.48267	-0.728422088651084	4	C2CD4B	1
rs188586648	chr15	62228616	-0.25376	-1.37136634053565	4	C2CD4B	1
rs11071641	chr15	62228696	-0.84737	-0.165617843823722	4	C2CD4B	1
rs35523559	chr15	62228770	-0.89476	-0.111199753092226	4	C2CD4B	1
rs62009158	chr15	62229021	-0.58716	-0.532457923893105	4	C2CD4B	0
rs143955163	chr15	62229861	-0.3666	-1.00348394357653	4	C2CD4B	0
rs78222153	chr15	62230476	-0.03721	-3.29117773662361	4	C2CD4B	0
rs34234705	chr15	62230674	-0.89057	-0.115893571817967	4	C2CD4B	0
rs8042267	chr15	62230916	-0.36115	-1.01846189448528	4	C2CD4B	0
rs183172372	chr15	62231104	-0.24902	-1.39022206445787	4	C2CD4B	0
chr15:62232212:I	chr15	62232212	-0.88423	-0.123038069190224	4	C2CD4B	0
rs36004142	chr15	62232241	-0.88177	-0.125824027957065	4	C2CD4B	0
rs12905103	chr15	62232282	-0.88745	-0.119403097247782	4	C2CD4B	0
rs12594396	chr15	62232305	-0.74158	-0.298972233810443	4	C2CD4B	0
rs12905403	chr15	62232308	-0.88297	-0.124464054040281	4	C2CD4B	0
rs2042608	chr15	62232380	-0.96004	-0.0407803287216199	4	C2CD4B	0
rs7172838	chr15	62232796	-0.86988	-0.13940000788135	4	C2CD4B	0
rs8033816	chr15	62233167	-0.8126	-0.207516295428511	4	C2CD4B	0
rs76114874	chr15	62233289	-0.01388	-4.27730632390348	4	C2CD4B	0
rs8038328	chr15	62233439	-0.87046	-0.138733471432756	4	C2CD4B	0
rs34879907	chr15	62233551	-0.50933	-0.674659142447814	4	C2CD4B	0
rs80282783	chr15	62233861	-0.12349	-2.09159509785241	4	C2CD4B	0
rs186054452	chr15	62234421	-0.36914	-0.996579303102992	4	C2CD4B	0
chr15:62234832:D	chr15	62234832	-0.58037	-0.544089447798696	4	C2CD4B	0
rs72747901	chr15	62235454	-0.72884	-0.316301049800459	4	C2CD4B	0
rs183200506	chr15	62235753	-0.42732	-0.85022213190445	4	C2CD4B	0
rs114960655	chr15	62236071	-0.0169	-4.08044165705311	4	C2CD4B	0
rs114314630	chr15	62236302	-0.01359	-4.29842105081908	4	C2CD4B	0
rs183301807	chr15	62236335	-0.12253	-2.09939938102078	4	C2CD4B	0
rs7170293	chr15	62236373	-0.79885	-0.224582085508557	4	C2CD4B	0
rs181432893	chr15	62236823	-0.29795	-1.21082959178915	4	C2CD4B	0
rs72749703	chr15	62236848	-0.73776	-0.304136710523742	4	C2CD4B	0
chr15:62237033:D	chr15	62237033	-0.4135	-0.883097764518391	4	C2CD4B	0
rs190223766	chr15	62237101	0.01234	-4.3949092605049	4	C2CD4B	0
rs36075763	chr15	62237194	-0.09098	-2.39711557684028	4	C2CD4B	0
rs143806793	chr15	62237503	-0.34636	-1.06027658240254	4	C2CD4B	0
rs1425270	chr15	62237710	-0.86274	-0.147641907914432	4	C2CD4B	0
rs190733002	chr15	62237893	-0.35642	-1.03164546823718	4	C2CD4B	0
rs114089496	chr15	62238002	0.11634	-2.15123834049952	4	C2CD4B	0
rs2113932	chr15	62238231	-0.84074	-0.173472822574629	4	C2CD4B	0
rs2113933	chr15	62238348	-0.8236	-0.194070303828503	4	C2CD4B	0
rs17303989	chr15	62238372	-0.18039	-1.71263410526255	4	C2CD4B	0
rs8028217	chr15	62238784	-0.8223	-0.195649987005287	4	C2CD4B	0
rs191808358	chr15	62238829	-0.16917	-1.77685115249494	4	C2CD4B	0
rs7166891	chr15	62239304	-0.8063	-0.215299397291161	4	C2CD4B	0
rs113403713	chr15	62239552	0.05065	-2.98281604828744	4	C2CD4B	0
rs76905147	chr15	62239658	-0.31354	-1.15982833534175	4	C2CD4B	0
rs7172145	chr15	62239697	-0.80358	-0.218678534355051	4	C2CD4B	0
chr15:62239784:I	chr15	62239784	-0.80403	-0.218118697066464	4	C2CD4B	0
rs6494300	chr15	62239801	-0.56602	-0.569125865714199	4	C2CD4B	0
rs56215106	chr15	62240603	-0.61172	-0.491480617502214	4	C2CD4B	0
rs142332351	chr15	62240692	-0.31526	-1.15435758378374	4	C2CD4B	0
rs151255510	chr15	62240718	0.16636	-1.79360116410743	4	C2CD4B	0
rs188201279	chr15	62240807	-0.3126	-1.16283086099476	4	C2CD4B	0
rs150494216	chr15	62240915	-0.28425	-1.25790114635149	4	C2CD4B	0
rs62007764	chr15	62241054	-0.89623	-0.109558202519526	4	C2CD4B	0
rs117239546	chr15	62241506	0.13135	-2.02988976285059	4	C2CD4B	0
rs4587915	chr15	62241962	-0.85367	-0.158210576733628	4	C2CD4B	0
rs12912477	chr15	62242108	-0.89865	-0.106861641784094	4	C2CD4B	0
rs183778899	chr15	62242144	-0.16749	-1.78683163099176	4	C2CD4B	0
rs4581655	chr15	62242186	-0.57835	-0.547576057240726	4	C2CD4B	0
rs149492169	chr15	62242379	-0.41879	-0.870385678016774	4	C2CD4B	0
rs72749709	chr15	62242744	-0.39038	-0.940634655263672	4	C2CD4B	0
rs11629598	chr15	62243197	-0.90827	-0.0962135877544293	4	C2CD4B	0
chr15:62243241:I	chr15	62243241	-0.65858	-0.417669276947071	4	C2CD4B	0
rs12901735	chr15	62243559	-0.89694	-0.108766308792659	4	C2CD4B	0
rs17238245	chr15	62244117	-0.18575	-1.68335359538427	4	C2CD4B	0
rs17238252	chr15	62244281	-0.54289	-0.610848557838827	4	C2CD4B	0
rs189340482	chr15	62244704	0.17841	-1.72367100659552	4	C2CD4B	0
rs17271263	chr15	62245330	-0.65477	-0.423471250050908	4	C2CD4B	0
rs188869297	chr15	62245887	-0.16975	-1.77342851254333	4	C2CD4B	0
rs4620905	chr15	62246161	-0.56759	-0.566355951892323	4	C2CD4B	0
rs12899801	chr15	62246864	-0.65233	-0.42720471012926	4	C2CD4B	0
rs62007765	chr15	62246931	-0.43914	-0.822937010140946	4	C2CD4B	0
rs75338219	chr15	62246980	-0.71974	-0.328865243299465	4	C2CD4B	0
rs12593844	chr15	62247067	-0.5013	-0.690550554712679	4	C2CD4B	0
rs11629900	chr15	62247137	-0.88346	-0.12390926272382	4	C2CD4B	0
rs76766889	chr15	62247147	-0.04932	-3.00942560068599	4	C2CD4B	0
rs12593860	chr15	62247217	-0.30292	-1.19428653473652	4	C2CD4B	0
rs28591222	chr15	62247504	-0.30223	-1.19656696206534	4	C2CD4B	0
rs182349741	chr15	62247647	0.63988	-0.446474620208742	4	C2CD4B	0
